total_xz,河北,山西,辽宁,吉林,黑龙江,江苏,浙江,安徽,福建,江西,山东,河南,湖北,湖南,广东,海南,四川,贵州,云南,陕西,甘肃,青海,内蒙古,广西,西藏,宁夏,新疆,北京,天津,上海,重庆,date
2228.0,0.0,0.0,4.0,1674.0,1.0,0.0,12.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,12.0,0.0,2022-03-19
2461.0,0.0,0.0,1.0,1834.0,0.0,0.0,19.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,2.0,10.0,0.0,2022-03-18
1317.0,0.0,0.0,4.0,742.0,0.0,5.0,11.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,10.0,15.0,0.0,2022-03-17
1952.0,0.0,0.0,2.0,1456.0,0.0,0.0,5.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,21.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0,2022-03-16
3602.0,0.0,0.0,1.0,3077.0,0.0,0.0,12.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,3.0,12.0,0.0,2022-03-15
1437.0,0.0,0.0,0.0,895.0,0.0,1.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,42.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,5.0,16.0,0.0,2022-03-14
1938.0,0.0,0.0,4.0,1414.0,0.0,1.0,39.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,6.0,13.0,0.0,2022-03-13
588.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,166.0,4.0,2.0,1.0,30.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,2.0,22.0,2.0,2022-03-12
555.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,121.0,3.0,4.0,0.0,51.0,0.0,6.0,0.0,1.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,6.0,32.0,2.0,2022-03-11
528.0,0.0,0.0,0.0,165.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,33.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,42.0,0.0,2022-03-10
337.0,0.0,0.0,0.0,94.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,13.0,0.0,1.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,26.0,0.0,2022-03-09
325.0,0.0,0.0,1.0,46.0,1.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,17.0,0.0,0.0,0.0,21.0,3.0,36.0,0.0,2022-03-08
327.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,120.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,32.0,1.0,2022-03-07
329.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,90.0,4.0,0.0,0.0,72.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,1.0,25.0,0.0,2022-03-06
281.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,16.0,0.0,9.0,3.0,0.0,0.0,125.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,11.0,24.0,1.0,2022-03-05
294.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,139.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,9.0,3.0,43.0,0.0,2022-03-04
214.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,5.0,2.0,0.0,94.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,1.0,39.0,0.0,2022-03-03
224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,1.0,115.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,3.0,37.0,2.0,2022-03-02
200.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,75.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,1.0,40.0,4.0,2022-03-01
234.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,93.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,45.0,0.0,2022-02-28
239.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,83.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,2.0,43.0,0.0,2022-02-27
249.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,32.0,7.0,0.0,0.0,0.0,4.0,6.0,55.0,2.0,2022-02-26
224.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,52.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,8.0,0.0,59.0,0.0,2022-02-25
186.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,44.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,40.0,5.0,0.0,0.0,0.0,7.0,1.0,24.0,0.0,2022-02-24
205.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,47.0,2.0,0.0,0.0,0.0,8.0,3.0,49.0,0.0,2022-02-23
138.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,0.0,2022-02-22
144.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,32.0,5.0,0.0,0.0,0.0,9.0,1.0,27.0,1.0,2022-02-21
195.0,0.0,0.0,1.0,0.0,0.0,13.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,65.0,2.0,0.0,0.0,0.0,6.0,1.0,23.0,0.0,2022-02-20
137.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,4.0,3.0,18.0,0.0,2022-02-19
87.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2022-02-18
92.0,0.0,0.0,0.0,2.0,0.0,16.0,4.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,22.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2022-02-17
102.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,2.0,24.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2022-02-16
80.0,0.0,0.0,29.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2022-02-15
84.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,1.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2022-02-14
67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,2022-02-13
99.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2022-02-12
101.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2022-02-11
29.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2022-02-10
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,2022-02-09
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,2022-02-08
79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2022-02-07
43.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2022-02-06
27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2022-02-05
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2022-02-04
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,0.0,2022-02-03
63.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,2022-02-02
66.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,2022-02-01
58.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2022-01-31
81.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,10.0,0.0,2022-01-30
59.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,2022-01-29
64.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,2022-01-28
63.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,2022-01-27
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,2.0,10.0,1.0,2022-01-26
45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,3.0,0.0,10.0,0.0,2022-01-25
57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,22.0,0.0,2022-01-24
56.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,2022-01-23
63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,2022-01-22
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,28.0,0.0,2022-01-21
66.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,2022-01-20
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,33.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,2022-01-19
171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,0.0,1.0,13.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,2022-01-18
223.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,80.0,35.0,0.0,2022-01-17
119.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,34.0,24.0,0.0,2022-01-16
165.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,52.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,2022-01-15
201.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,98.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,30.0,0.0,2022-01-14
190.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,76.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,31.0,0.0,2022-01-13
221.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,118.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,20.0,0.0,2022-01-12
192.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,10.0,0.0,0.0,88.0,0.0,0.0,18.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,8.0,27.0,0.0,2022-01-11
157.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,61.0,0.0,1.0,8.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,2022-01-10
165.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,1.0,59.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,30.0,0.0,2022-01-09
159.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,7.0,0.0,1.0,0.0,3.0,46.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,2022-01-08
174.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,9.0,0.0,1.0,0.0,1.0,57.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,24.0,0.0,2022-01-07
189.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,65.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,2022-01-06
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,17.0,0.0,2022-01-05
175.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,3.0,0.0,3.0,95.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,2022-01-04
161.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,93.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,4.0,2.0,26.0,0.0,2022-01-03
191.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,1.0,123.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,2022-01-02
231.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,11.0,0.0,2.0,0.0,2.0,175.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,9.0,10.0,0.0,2022-01-01
195.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,165.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,2021-12-31
207.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,4.0,156.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,17.0,0.0,2021-12-30
197.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,152.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,2021-12-29
209.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,182.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2021-12-28
200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,152.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,2021-12-27
206.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,161.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,8.0,18.0,0.0,2021-12-26
140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,2.0,86.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,2021-12-25
87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,3.0,54.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2021-12-24
100.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2021-12-23
77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,53.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2021-12-22
81.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,2021-12-21
102.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,2.0,25.0,7.0,0.0,7.0,14.0,0.0,0.0,0.0,3.0,1.0,16.0,0.0,2021-12-20
83.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2021-12-19
125.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,2021-12-18
76.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2021-12-17
77.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2021-12-16
67.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2021-12-15
76.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2021-12-14
101.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,2021-12-13
75.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2021-12-12
87.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2021-12-11
63.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2021-12-10
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,42.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2021-12-09
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,34.0,8.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2021-12-08
